# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 27 19:38:23 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHKLMN</i> (cf. Bessell 1990 + Bessell & Brett 1988)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  UXmag   BXmag   Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag    Lmag    L'mag   Mmag
0.01471 0.00000 6.47712 1.0000000000 2.4729156494    1.000 -0.025  3.6520  4.024    0  0.000  0.538     0.00     0.00 -1 -1.17e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.834 7.797 6.518 6.552 5.426 4.710 4.138 3.359 2.699 2.604 2.556 2.548 2.660
0.01471 0.00000 6.47712 1.0499999523 2.4828116894    1.050  0.012  3.6568  4.027    0  0.000  0.538     0.00     0.00 -1 -1.15e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.741 7.583 6.363 6.395 5.293 4.595 4.041 3.280 2.637 2.544 2.498 2.490 2.598
0.01471 0.00000 6.47712 1.0591528416 2.4845070839    1.059  0.018  3.6577  4.027    0  0.000  0.538     0.00     0.00 -1 -1.14e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.725 7.545 6.335 6.367 5.270 4.574 4.023 3.266 2.626 2.534 2.488 2.480 2.587
0.01471 0.00000 6.47712 1.1000000238 2.4916803837    1.099  0.049  3.6616  4.029    0  0.000  0.538     0.00     0.00 -1 -1.12e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.648 7.374 6.209 6.241 5.162 4.482 3.944 3.201 2.574 2.484 2.439 2.432 2.536
0.01471 0.00000 6.47712 1.1499999762 2.4996678829    1.149  0.085  3.6662  4.031    0  0.000  0.538     0.00     0.00 -1 -1.09e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.559 7.174 6.063 6.094 5.037 4.375 3.850 3.124 2.513 2.426 2.381 2.375 2.475
0.01471 0.00000 6.47712 1.2000000477 2.5068950653    1.200  0.121  3.6707  4.031    0  0.000  0.538     0.00     0.00 -1 -1.06e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.468 6.976 5.918 5.948 4.913 4.268 3.756 3.046 2.450 2.366 2.323 2.316 2.413
0.01471 0.00000 6.47712 1.2500000000 2.5134611130    1.250  0.154  3.6749  4.033    0  0.000  0.538     0.00     0.00 -1    -1e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.386 6.796 5.787 5.817 4.802 4.173 3.671 2.977 2.395 2.313 2.271 2.265 2.359
0.01471 0.00000 6.47712 1.2604075670 2.5147528648    1.260  0.161  3.6758  4.033    0  0.000  0.538     0.00     0.00 -1 -9.92e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.368 6.758 5.760 5.789 4.778 4.152 3.653 2.962 2.383 2.302 2.260 2.254 2.347
0.01471 0.00000 6.47712 1.2999999523 2.5194499493    1.300  0.190  3.6792  4.031    0  0.000  0.538     0.00     0.00 -1 -9.54e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.294 6.604 5.646 5.675 4.680 4.068 3.578 2.899 2.331 2.252 2.211 2.205 2.295
0.01471 0.00000 6.47712 1.3293670416 2.5227270126    1.329  0.208  3.6816  4.032    0  0.000  0.538     0.00     0.00 -1 -9.06e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.250 6.510 5.577 5.606 4.621 4.018 3.533 2.863 2.302 2.224 2.184 2.178 2.267
0.01471 0.00000 6.47712 1.3499999046 2.5249314308    1.350  0.223  3.6833  4.031    0  0.000  0.538     0.00     0.00 -1 -8.82e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.213 6.436 5.522 5.550 4.573 3.976 3.495 2.831 2.277 2.199 2.159 2.154 2.241
0.01471 0.00000 6.47712 1.3999999762 2.5299651623    1.400  0.259  3.6875  4.028    0  0.000  0.538     0.00     0.00 -1  -8.1e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.124 6.258 5.389 5.417 4.458 3.876 3.404 2.755 2.214 2.139 2.100 2.094 2.179
0.01471 0.00000 6.47712 1.4500000477 2.5346016884    1.450  0.292  3.6916  4.026    0  0.000  0.538     0.00     0.00 -1 -7.18e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.039 6.090 5.264 5.291 4.350 3.782 3.319 2.684 2.156 2.082 2.044 2.039 2.122
0.01471 0.00000 6.47712 1.5000000000 2.5388846397    1.500  0.323  3.6954  4.025    0  0.000  0.538     0.00     0.00 -1 -6.07e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.962 5.934 5.150 5.176 4.251 3.696 3.242 2.620 2.103 2.032 1.996 1.991 2.071
0.01471 0.00000 6.47712 1.5089004040 2.5396127701    1.509  0.329  3.6961  4.024    0  0.000  0.538     0.00     0.00 -1 -5.83e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.948 5.905 5.128 5.155 4.232 3.680 3.227 2.608 2.093 2.022 1.986 1.981 2.061
0.01471 0.00000 6.47712 1.5500000715 2.5428512096    1.550  0.360  3.6996  4.019    0  0.000  0.538     0.00     0.00 -1 -4.91e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.871 5.758 5.018 5.044 4.136 3.596 3.151 2.543 2.038 1.969 1.934 1.930 2.008
0.01471 0.00000 6.47712 1.6000000238 2.5465342999    1.600  0.398  3.7037  4.011    0  0.000  0.538     0.00     0.00 -1 -3.54e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.776 5.581 4.886 4.911 4.021 3.494 3.056 2.462 1.970 1.903 1.869 1.865 1.941
0.01471 0.00000 6.47712 1.6500000954 2.5499615669    1.649  0.429  3.7075  4.008    0  0.000  0.538     0.00     0.00 -1 -1.88e-14      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.697 5.430 4.775 4.799 3.924 3.409 2.978 2.397 1.916 1.850 1.818 1.814 1.887
0.01471 0.00000 6.47712 1.7000000477 2.5531582832    1.699  0.464  3.7115  4.002    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.610 5.269 4.655 4.679 3.820 3.316 2.893 2.324 1.855 1.791 1.760 1.756 1.827
0.01471 0.00000 6.47712 1.7390390635 2.5555076599    1.738  0.489  3.7144  3.998    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.547 5.153 4.568 4.591 3.743 3.248 2.830 2.271 1.810 1.748 1.717 1.713 1.782
0.01471 0.00000 6.47712 1.7500000000 2.5561456680    1.749  0.497  3.7153  3.997    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.526 5.117 4.541 4.564 3.720 3.226 2.810 2.254 1.796 1.734 1.703 1.699 1.768
0.01471 0.00000 6.47712 1.7999999523 2.5589430332    1.799  0.533  3.7193  3.989    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.438 4.957 4.421 4.444 3.614 3.132 2.723 2.180 1.733 1.672 1.643 1.639 1.706
0.01471 0.00000 6.47712 1.8047252893 2.5591981411    1.804  0.536  3.7196  3.989    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.430 4.943 4.411 4.433 3.605 3.124 2.715 2.173 1.727 1.667 1.638 1.634 1.700
0.01471 0.00000 6.47712 1.8499999046 2.5615673065    1.849  0.575  3.7236  3.976    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.331 4.776 4.282 4.304 3.491 3.021 2.620 2.090 1.655 1.597 1.569 1.565 1.629
0.01471 0.00000 6.47712 1.8999999762 2.5640332699    1.899  0.616  3.7279  3.964    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.230 4.605 4.149 4.170 3.375 2.916 2.522 2.006 1.582 1.525 1.499 1.496 1.557
0.01471 0.00000 6.47712 1.9103001356 2.5645227432    1.909  0.625  3.7288  3.961    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.208 4.567 4.120 4.141 3.349 2.892 2.500 1.987 1.565 1.509 1.483 1.480 1.541
0.01471 0.00000 6.47712 1.9500000477 2.5663545132    1.950  0.661  3.7323  3.948    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.117 4.419 4.004 4.024 3.246 2.799 2.412 1.910 1.498 1.443 1.419 1.416 1.475
0.01471 0.00000 6.47712 1.9857831001 2.5679333210    1.986  0.694  3.7355  3.936    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.036 4.288 3.900 3.920 3.155 2.715 2.334 1.841 1.437 1.384 1.361 1.358 1.415
0.01471 0.00000 6.47712 2.0000000000 2.5685424805    2.000  0.708  3.7369  3.930    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.999 4.230 3.853 3.873 3.114 2.677 2.298 1.810 1.410 1.357 1.334 1.331 1.387
0.01471 0.00000 6.47712 2.0499999523 2.5706083775    2.050  0.756  3.7415  3.912    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.880 4.041 3.703 3.723 2.981 2.556 2.184 1.709 1.321 1.270 1.249 1.246 1.299
0.01471 0.00000 6.47712 2.0999999046 2.5725615025    2.099  0.813  3.7466  3.885    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.737 3.821 3.528 3.547 2.824 2.412 2.048 1.588 1.212 1.163 1.143 1.140 1.189
0.01471 0.00000 6.47712 2.1069731712 2.5728256702    2.106  0.821  3.7473  3.882    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.718 3.791 3.504 3.523 2.803 2.392 2.029 1.571 1.197 1.148 1.128 1.125 1.174
0.01471 0.00000 6.47712 2.1500000954 2.5744106770    2.149  0.880  3.7523  3.851    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.570 3.569 3.324 3.342 2.642 2.243 1.889 1.445 1.083 1.036 1.018 1.015 1.060
0.01471 0.00000 6.47712 2.1596214771 2.5747551918    2.158  0.894  3.7534  3.844    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.536 3.520 3.283 3.300 2.605 2.210 1.857 1.416 1.057 1.011 0.993 0.990 1.034
0.01471 0.00000 6.47712 2.2000000477 2.5761635303    2.199  0.960  3.7588  3.808    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.370 3.279 3.081 3.098 2.426 2.044 1.701 1.275 0.929 0.885 0.869 0.867 0.905
0.01471 0.00000 6.47712 2.2017979622 2.5762248039    2.200  0.963  3.7590  3.806    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.363 3.268 3.072 3.089 2.418 2.036 1.694 1.268 0.923 0.880 0.864 0.861 0.900
0.01471 0.00000 6.47712 2.2430031300 2.5775992870    2.241  1.040  3.7653  3.762    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.171 2.999 2.840 2.856 2.212 1.845 1.513 1.105 0.775 0.733 0.719 0.716 0.749
0.01471 0.00000 6.47712 2.2500000000 2.5778269768    2.249  1.053  3.7664  3.754    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 2.137 2.952 2.799 2.815 2.176 1.812 1.481 1.076 0.749 0.708 0.694 0.691 0.723
0.01471 0.00000 6.47712 2.2780513763 2.5787234306    2.277  1.109  3.7711  3.723    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.998 2.760 2.632 2.647 2.029 1.675 1.353 0.960 0.643 0.604 0.591 0.589 0.617
0.01471 0.00000 6.47712 2.2999999523 2.5794074535    2.299  1.152  3.7749  3.699    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.890 2.610 2.500 2.514 1.913 1.569 1.254 0.871 0.564 0.526 0.514 0.511 0.536
0.01471 0.00000 6.47712 2.3011579514 2.5794429779    2.300  1.154  3.7751  3.698    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.885 2.602 2.493 2.507 1.907 1.563 1.248 0.866 0.559 0.522 0.510 0.507 0.532
0.01471 0.00000 6.47712 2.3337454796 2.5804302692    2.333  1.217  3.7813  3.666    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.727 2.381 2.297 2.311 1.739 1.409 1.105 0.739 0.447 0.412 0.401 0.398 0.418
0.01471 0.00000 6.47712 2.3665313721 2.5813918114    2.365  1.280  3.7881  3.637    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.571 2.164 2.101 2.114 1.573 1.257 0.965 0.616 0.340 0.307 0.297 0.294 0.308
0.01471 0.00000 6.47712 2.3988900185 2.5823113918    2.398  1.342  3.7959  3.612    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.416 1.948 1.902 1.914 1.407 1.109 0.831 0.501 0.241 0.211 0.201 0.199 0.207
0.01471 0.00000 6.47712 2.4000000954 2.5823426247    2.399  1.344  3.7962  3.611    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.410 1.940 1.895 1.907 1.401 1.104 0.826 0.497 0.238 0.208 0.198 0.196 0.204
0.01471 0.00000 6.47712 2.4176847935 2.5828325748    2.417  1.380  3.8016  3.600    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.321 1.811 1.776 1.787 1.305 1.019 0.751 0.435 0.187 0.159 0.150 0.148 0.153
0.01471 0.00000 6.47712 2.4385058880 2.5833990574    2.438  1.422  3.8091  3.591    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.214 1.656 1.629 1.640 1.190 0.920 0.666 0.367 0.135 0.110 0.102 0.099 0.101
0.01471 0.00000 6.47712 2.4565377235 2.5838809013    2.456  1.460  3.8171  3.589    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 1.121 1.521 1.497 1.506 1.088 0.835 0.596 0.316 0.100 0.077 0.070 0.067 0.067
0.01471 0.00000 6.47712 2.4716491699 2.5842783451    2.471  1.491  3.8254  3.593    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 1.041 1.405 1.381 1.389 1.001 0.764 0.539 0.279 0.081 0.059 0.052 0.049 0.048
0.01471 0.00000 6.47712 2.4851753712 2.5846295357    2.485  1.520  3.8341  3.602    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.970 1.301 1.273 1.280 0.922 0.702 0.493 0.253 0.073 0.052 0.046 0.044 0.041
0.01471 0.00000 6.47712 2.4980647564 2.5849599838    2.498  1.548  3.8433  3.613    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.901 1.204 1.168 1.176 0.846 0.644 0.453 0.233 0.071 0.052 0.047 0.044 0.042
0.01471 0.00000 6.47712 2.5105772018 2.5852770805    2.510  1.575  3.8529  3.627    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.834 1.111 1.066 1.073 0.772 0.589 0.417 0.218 0.075 0.057 0.052 0.050 0.047
0.01471 0.00000 6.47712 2.5227758884 2.5855827332    2.522  1.601  3.8627  3.642    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.768 1.022 0.967 0.973 0.702 0.538 0.384 0.206 0.081 0.065 0.060 0.058 0.055
0.01471 0.00000 6.47712 2.5347025394 2.5858783722    2.534  1.627  3.8725  3.657    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.704 0.938 0.872 0.877 0.634 0.490 0.355 0.197 0.090 0.075 0.071 0.069 0.066
0.01471 0.00000 6.47712 2.5463852882 2.5861647129    2.546  1.652  3.8823  3.673    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.640 0.857 0.779 0.784 0.570 0.446 0.329 0.191 0.100 0.086 0.083 0.081 0.079
0.01471 0.00000 6.47712 2.5578494072 2.5864429474    2.558  1.677  3.8922  3.690    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.578 0.779 0.689 0.693 0.510 0.405 0.307 0.188 0.113 0.100 0.097 0.095 0.093
0.01471 0.00000 6.47712 2.5728251934 2.5868020058    2.573  1.709  3.9055  3.713    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.498 0.677 0.579 0.582 0.440 0.359 0.283 0.188 0.131 0.120 0.118 0.116 0.114
0.01471 0.00000 6.47712 2.5874912739 2.5871489048    2.587  1.740  3.9188  3.738    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.419 0.576 0.479 0.482 0.378 0.320 0.265 0.193 0.152 0.142 0.140 0.140 0.138
0.01471 0.00000 6.47712 2.5999999046 2.5874414444    2.600  1.767  3.9304  3.760    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.353 0.490 0.405 0.407 0.332 0.291 0.252 0.199 0.171 0.163 0.162 0.161 0.160
0.01471 0.00000 6.47712 2.6135325432 2.5877542496    2.614  1.795  3.9428  3.784    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.283 0.403 0.341 0.343 0.294 0.268 0.244 0.210 0.193 0.188 0.187 0.187 0.185
0.01471 0.00000 6.47712 2.6273615360 2.5880699158    2.627  1.822  3.9557  3.810    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.214 0.319 0.290 0.290 0.266 0.252 0.242 0.226 0.218 0.216 0.217 0.216 0.215
0.01471 0.00000 6.47712 2.6410865784 2.5883796215    2.641  1.849  3.9687  3.837    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.147 0.245 0.250 0.250 0.247 0.244 0.245 0.246 0.246 0.247 0.250 0.250 0.249
0.01471 0.00000 6.47712 2.6548037529 2.5886852741    2.655  1.874  3.9817  3.866    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.084 0.180 0.222 0.221 0.237 0.243 0.253 0.271 0.277 0.282 0.287 0.287 0.287
0.01471 0.00000 6.47712 2.6686418056 2.5889902115    2.669  1.898  3.9947  3.896    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.024 0.122 0.204 0.203 0.235 0.248 0.267 0.300 0.312 0.320 0.329 0.329 0.330
0.01471 0.00000 6.47712 2.6828453541 2.5892992020    2.683  1.920  4.0076  3.929    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.031 0.073 0.196 0.195 0.241 0.260 0.286 0.335 0.351 0.363 0.375 0.375 0.377
0.01471 0.00000 6.47712 2.6980032921 2.5896251202    2.698  1.939  4.0205  3.965    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.076 0.036 0.201 0.199 0.258 0.281 0.314 0.377 0.399 0.414 0.428 0.429 0.432
0.01471 0.00000 6.47712 2.7064185143 2.5898039341    2.707  1.947  4.0273  3.985    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.098 0.021 0.208 0.206 0.270 0.296 0.332 0.403 0.426 0.444 0.459 0.461 0.464
0.01471 0.00000 6.47712 2.7154479027 2.5899946690    2.716  1.945  4.0319  4.006    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.094 0.030 0.232 0.229 0.297 0.324 0.362 0.438 0.463 0.482 0.498 0.499 0.503
0.01471 0.00000 6.47712 2.7401044369 2.5905079842    2.740  1.927  4.0405  4.063    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.048 0.087 0.316 0.314 0.386 0.416 0.457 0.543 0.570 0.591 0.610 0.611 0.616
0.01471 0.00000 6.47712 2.7557299137 2.5908279419    2.756  1.904  4.0425  4.096    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.010 0.149 0.384 0.382 0.454 0.485 0.527 0.614 0.643 0.664 0.683 0.685 0.689
0.01471 0.00000 6.47712 2.7687485218 2.5910911560    2.769  1.878  4.0418  4.121    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.075 0.215 0.447 0.445 0.515 0.546 0.588 0.674 0.703 0.724 0.742 0.744 0.748
0.01471 0.00000 6.47712 2.7815377712 2.5913472176    2.782  1.851  4.0400  4.143    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.142 0.281 0.507 0.504 0.572 0.603 0.644 0.729 0.756 0.777 0.795 0.797 0.801
0.01471 0.00000 6.47712 2.7955963612 2.5916254520    2.796  1.826  4.0377  4.162    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.205 0.345 0.562 0.560 0.625 0.654 0.695 0.777 0.804 0.824 0.842 0.843 0.847
0.01471 0.00000 6.47712 2.7999999523 2.5917119980    2.800  1.822  4.0374  4.165    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.215 0.355 0.571 0.569 0.633 0.663 0.703 0.785 0.812 0.832 0.849 0.851 0.855
0.01471 0.00000 6.47712 2.8110911846 2.5919284821    2.811  1.811  4.0366  4.174    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.242 0.381 0.594 0.592 0.656 0.685 0.725 0.806 0.833 0.852 0.870 0.871 0.875
